source,target
346,93
346,893
346,881
346,874
446,827
491,93
583,59
583,600
78,874
78,827
78,787
600,93
600,893
600,881
600,874
600,827
600,787
600,78
59,93
59,893
59,881
59,874
59,827
59,787
59,78
59,600
583,93
583,893
583,881
583,874
583,827
583,787
583,78
346,827
78,881
346,787
346,600
318,346
318,33
263,93
263,893
263,881
263,874
263,827
263,787
263,78
263,600
263,59
318,446
263,583
263,446
263,346
263,33
263,318
242,93
242,893
242,881
242,874
242,827
242,787
242,78
263,491
318,491
318,583
318,59
346,59
346,583
346,491
346,446
33,93
33,893
33,881
33,874
33,827
33,787
33,78
33,600
33,59
33,583
33,491
33,446
33,346
318,93
318,893
318,881
318,874
318,827
318,787
318,78
318,600
346,78
78,893
78,93
787,827
470,536
447,629
413,143
356,88
328,695
328,66
275,717
187,654
835,892
645,820
528,621
64,824
494,546
455,469
386,241
38,899
354,892
354,835
310,619
31,892
31,835
31,354
277,899
277,38
468,236
64,852
66,695
665,850
548,669
484,618
424,608
369,592
319,384
298,664
283,784
278,642
256,677
247,857
245,329
227,54
206,471
2,792
163,798
159,301
158,419
157,475
148,734
146,75
114,387
111,853
101,95
824,852
67,887
201,371
134,503
109,178
97,731
435,190
435,0
211,856
421,82
421,273
681,348
414,680
253,816
322,612
896,513
46,173
893,93
881,93
881,893
874,93
874,893
874,881
827,93
827,893
827,881
827,874
787,93
787,893
787,881
787,874
249,187
242,600
249,654
0,190
742,843
735,649
73,294
464,709
402,709
402,464
40,422
390,422
390,40
314,709
314,464
314,402
265,205
22,709
22,464
22,402
22,314
189,843
189,742
110,422
110,40
110,390
832,233
733,100
276,551
273,82
242,59
242,583
242,491
585,616
573,96
573,858
573,83
573,785
573,704
573,700
573,68
573,673
573,627
573,616
585,627
573,585
57,858
57,83
57,785
57,704
57,700
57,68
57,673
57,627
57,616
57,585
57,573
57,96
585,673
585,68
585,700
673,704
673,700
673,68
627,96
627,858
627,83
627,785
627,704
627,700
627,68
627,673
616,96
616,858
616,83
616,785
616,704
616,700
616,68
616,673
616,627
585,96
585,858
585,83
585,785
585,704
505,96
505,858
505,83
505,785
479,68
479,673
479,627
479,616
479,585
479,573
479,57
479,505
479,490
436,96
436,858
436,83
436,785
436,704
436,700
436,68
436,673
436,627
436,616
436,585
436,573
436,57
436,505
436,490
436,479
479,700
673,785
479,704
479,83
505,704
505,700
505,68
505,673
505,627
505,616
505,585
505,573
505,57
490,96
490,858
490,83
490,785
490,704
490,700
490,68
490,673
490,627
490,616
490,585
490,573
490,57
490,505
479,96
479,858
479,785
637,693
673,83
673,96
180,600
180,59
180,583
180,491
180,446
180,346
180,33
180,318
180,263
180,242
180,192
180,78
52,35
532,20
904,326
838,20
838,532
188,194
866,842
807,56
474,56
474,807
517,842
517,866
577,119
180,787
180,827
180,874
242,446
242,346
242,33
242,318
242,263
192,93
192,893
192,881
192,874
192,827
192,787
192,78
192,600
192,59
192,583
192,491
192,446
192,346
192,33
192,318
192,263
192,242
180,93
180,893
180,881
169,383
255,56
255,807
255,474
160,376
368,730
368,209
368,398
858,96
83,96
83,858
785,96
785,858
785,83
704,96
704,858
704,83
704,785
700,96
700,858
700,83
700,785
700,704
68,96
68,858
68,83
68,785
68,704
68,700
160,195
673,858
160,29
160,522
511,20
511,532
511,838
522,145
366,145
366,522
29,145
29,522
29,366
488,39
195,145
195,522
195,366
195,29
6,39
6,488
209,730
398,730
398,209
376,145
376,522
376,366
376,29
376,195
160,145
160,366
530,96
861,673
530,83
855,505
855,490
855,479
855,436
855,434
855,432
855,42
855,401
855,336
855,305
855,133
855,57
855,107
855,549
855,50
855,27
855,246
855,166
855,164
855,861
855,693
855,637
855,530
855,428
855,571
855,573
855,585
855,616
388,339
388,285
388,888
388,781
388,603
388,558
388,415
388,193
388,821
388,694
877,303
877,407
877,442
877,13
725,774
711,131
855,96
855,858
855,83
855,785
855,704
855,700
855,68
855,673
855,627
855,349
388,349
855,339
855,888
335,131
335,711
335,561
815,775
267,894
267,416
875,281
230,894
230,416
230,267
830,894
81,461
830,416
830,230
767,774
767,725
890,281
890,875
597,303
597,407
597,442
597,13
597,877
597,129
830,267
81,129
81,877
81,13
855,781
855,603
855,558
855,415
855,193
855,821
855,694
855,388
561,131
561,711
129,303
129,407
129,442
129,13
129,877
416,894
461,303
461,407
461,442
461,13
461,877
461,129
81,303
81,407
81,442
855,285
388,428
388,530
388,637
821,193
694,96
694,858
694,83
694,785
694,704
694,700
694,68
694,673
694,627
694,616
821,415
694,585
694,57
694,505
694,490
694,479
694,436
694,434
694,432
694,42
694,401
694,336
694,305
694,573
821,558
821,603
821,781
821,436
821,434
821,432
821,42
821,401
821,336
821,305
821,133
821,107
821,571
821,549
821,50
821,27
821,246
821,166
821,164
821,861
821,693
821,637
821,530
821,428
821,349
821,339
821,285
821,888
694,133
694,107
694,571
694,549
388,616
388,585
388,573
530,858
388,505
388,490
388,479
388,436
388,434
388,432
388,42
388,401
388,336
388,305
388,133
388,107
388,571
388,549
388,50
388,27
388,246
388,166
388,164
388,861
388,693
388,627
597,461
388,673
388,700
694,50
694,27
694,246
694,166
694,164
694,861
694,693
694,637
694,530
694,428
694,349
694,339
694,285
694,888
694,781
694,603
694,558
694,415
694,193
694,821
388,96
388,858
388,83
388,785
388,704
388,68
597,81
260,894
260,416
550,129
550,461
550,81
550,597
550,62
550,728
550,325
550,625
550,261
225,501
581,501
550,877
581,225
697,875
697,890
697,640
697,14
697,7
697,666
697,656
697,196
697,106
697,130
697,836
697,281
550,13
550,442
550,407
836,281
836,875
836,890
836,640
836,14
836,7
836,666
836,656
836,196
836,106
836,130
261,303
261,407
261,442
261,13
261,877
261,129
261,461
261,81
261,597
261,62
261,728
261,325
261,625
550,303
202,501
202,225
202,581
391,281
696,225
696,581
696,202
696,786
696,692
696,882
381,562
381,817
633,274
221,562
221,817
221,381
240,274
240,633
871,274
871,633
871,240
452,274
452,633
452,240
452,871
555,274
555,633
555,240
555,871
696,501
130,106
882,692
882,202
391,875
391,890
391,640
391,14
391,7
391,666
391,656
391,196
391,106
391,130
391,836
391,697
786,501
786,225
786,581
786,202
692,501
692,225
692,581
692,202
692,786
817,562
882,501
882,225
882,581
882,786
821,479
130,196
130,666
810,725
810,767
79,131
79,711
79,561
79,335
640,281
640,875
640,890
14,281
14,875
810,774
14,890
325,303
325,407
325,442
325,13
325,877
325,129
325,461
325,81
325,597
325,62
325,728
14,640
663,260
663,830
663,230
260,267
260,230
260,830
62,303
62,407
62,442
62,13
62,877
62,129
62,461
62,81
62,597
728,303
728,407
728,442
728,13
728,877
728,129
728,461
728,81
728,597
728,62
663,894
663,416
663,267
99,775
99,815
7,281
7,875
106,890
106,640
106,14
106,7
106,666
106,656
106,196
625,303
625,407
625,442
625,13
625,877
625,129
625,461
625,81
625,597
625,62
625,728
625,325
130,281
130,875
130,890
130,640
130,14
130,7
106,875
130,656
106,281
196,666
7,890
7,640
7,14
666,281
666,875
666,890
666,640
666,14
666,7
656,281
656,875
656,890
656,640
656,14
656,7
656,666
197,775
197,815
197,99
196,281
196,875
196,890
196,640
196,14
196,7
196,656
821,490
388,57
821,57
285,858
285,83
285,785
285,704
285,700
285,68
285,673
285,627
285,616
285,585
285,573
285,96
285,57
285,490
285,479
285,436
285,434
285,432
285,42
285,401
285,336
285,305
285,133
285,107
285,505
339,349
339,428
339,530
339,585
339,573
339,57
339,505
339,490
339,479
339,436
339,434
339,432
339,42
339,401
339,336
339,305
339,133
339,107
339,571
339,549
339,50
339,27
821,505
339,166
339,164
339,861
339,693
339,637
285,571
339,616
285,549
285,27
888,42
888,401
888,336
888,305
888,133
888,107
888,571
888,549
888,50
888,27
888,246
888,432
888,166
888,861
888,693
888,637
888,530
888,428
888,349
888,339
888,285
781,96
781,858
781,83
888,164
888,434
888,436
888,479
285,246
285,166
285,164
285,861
285,693
285,637
285,530
285,428
285,349
285,339
888,96
888,858
888,83
888,785
888,704
888,700
888,68
888,673
888,627
888,616
888,585
888,573
888,57
888,505
888,490
285,50
339,627
339,673
339,68
530,861
530,693
530,637
428,96
428,858
428,83
428,785
428,704
428,700
428,68
428,673
530,164
428,627
428,585
428,573
428,57
428,505
428,490
428,479
428,436
428,434
428,432
428,42
428,401
428,616
530,166
530,246
530,27
530,785
530,704
530,700
530,68
530,673
530,627
530,616
530,585
530,573
530,57
530,505
530,490
530,479
530,436
530,434
530,432
530,42
530,401
530,336
530,305
530,133
530,107
530,571
530,549
530,50
428,336
428,305
428,133
428,107
349,432
349,42
349,401
349,336
349,305
349,133
349,107
349,571
349,549
349,50
349,27
349,246
349,166
349,164
349,861
349,693
349,637
349,530
349,428
339,96
339,858
339,83
339,785
339,704
339,700
349,434
781,785
349,436
349,490
428,571
428,549
428,50
428,27
428,246
428,166
428,164
428,861
428,693
428,637
428,530
349,96
349,858
349,83
349,785
349,704
349,700
349,68
349,673
349,627
349,616
349,585
349,573
349,57
349,505
349,479
781,704
339,246
781,68
415,133
415,107
415,571
415,549
415,50
415,27
415,246
415,166
415,164
415,861
415,693
415,305
415,637
415,428
415,349
415,339
415,285
415,888
415,781
415,603
415,558
193,96
193,858
193,83
415,530
415,336
415,401
415,42
558,285
558,888
558,781
558,603
442,303
442,407
415,96
415,858
415,83
415,785
415,704
415,700
415,68
415,673
415,627
415,616
415,585
415,573
415,57
415,505
415,490
415,479
415,436
415,434
415,432
193,785
558,339
193,704
193,68
193,428
193,349
781,700
193,285
193,888
193,781
193,603
193,558
193,415
13,303
13,407
193,530
13,442
821,858
821,83
821,785
821,704
821,700
821,68
821,673
821,627
821,616
821,585
821,573
821,96
193,637
193,693
193,861
193,673
193,627
193,616
193,585
193,573
193,57
193,505
193,490
193,479
193,436
193,434
193,432
193,42
193,401
193,336
193,305
193,133
193,107
193,571
193,549
193,50
193,27
193,246
193,166
193,164
193,700
558,349
193,339
558,530
781,428
781,349
781,339
781,285
781,888
603,96
603,858
603,83
603,785
603,704
603,700
603,68
603,673
603,627
603,616
603,585
603,573
603,57
603,505
603,490
603,479
603,436
603,434
603,432
603,42
781,530
603,401
781,637
781,861
558,428
781,673
781,627
781,616
781,585
781,573
781,57
781,505
781,490
781,479
781,436
781,434
781,42
781,401
781,336
781,305
781,133
781,107
781,571
781,549
781,50
781,27
781,246
781,166
781,164
781,693
603,336
781,432
603,133
558,573
558,57
558,505
558,490
558,479
558,436
558,434
558,432
558,42
558,401
558,336
558,585
558,305
558,107
558,571
558,549
558,50
558,246
558,166
558,164
558,861
558,693
603,305
558,637
558,133
558,616
558,27
558,673
603,571
558,627
603,107
603,549
603,50
603,27
603,166
603,164
603,861
603,693
603,637
603,530
603,428
603,246
558,704
603,349
558,785
558,858
558,68
558,83
603,781
603,888
603,285
603,339
558,96
558,700
52,153
119,71
52,89
410,685
410,596
410,126
410,332
119,512
577,45
119,531
119,610
577,499
577,780
577,139
577,257
577,476
52,382
577,342
119,171
379,76
392,535
379,292
76,345
332,297
510,839
173,889
896,623
45,482
45,451
45,216
118,186
379,167
118,502
392,210
392,429
476,831
476,69
476,377
476,879
476,448
476,118
379,430
392,789
174,661
56,864
635,738
56,333
842,602
790,635
790,481
515,559
49,466
49,497
49,726
472,701
472,433
408,790
396,541
364,168
347,886
347,515
26,510
26,472
76,223
243,94
56,897
56,720
333,617
333,624
614,766
497,174
497,671
481,848
481,614
77,687
326,783
326,684
326,268
903,872
326,676
904,702
904,417
904,316
904,525
904,214
904,63
904,343
904,228
333,720
326,410
297,72
435,859
610,634
0,743
659,761
553,845
208,740
71,427
644,373
516,208
508,553
482,814
482,655
435,746
435,41
435,743
409,644
377,412
226,393
171,622
155,508
699,359
0,863
733,737
832,796
189,444
243,364
820,657
469,492
444,833
863,41
859,746
743,863
468,650
455,771
699,231
386,80
97,834
843,444
843,363
843,142
742,363
742,142
499,744
238,380
189,833
190,859
297,122
596,226
450,44
840,115
531,404
531,699
429,385
429,284
35,840
343,739
343,121
257,797
253,729
126,765
345,179
345,575
345,8
345,51
342,811
342,808
342,902
342,238
840,307
284,714
284,477
448,266
450,397
367,564
367,21
235,659
179,222
132,409
115,350
816,128
714,768
525,721
797,516
451,778
451,132
216,569
214,607
167,367
167,337
8,155
8,235
63,651
676,450
239,903
335,568
194,876
730,437
209,757
209,103
209,185
209,420
209,509
209,870
398,613
398,799
398,317
398,870
376,777
376,628
376,763
160,628
160,763
774,55
400,851
400,667
730,799
400,568
730,441
730,204
509,217
509,437
6,117
6,61
667,829
667,851
568,829
870,420
870,183
870,217
870,799
870,317
870,509
708,161
708,568
730,823
730,103
730,60
730,224
730,296
368,823
368,541
368,5
416,537
416,485
335,161
335,851
335,667
335,400
267,537
267,485
230,537
230,485
830,485
767,55
767,487
260,537
663,537
663,485
810,487
79,708
239,243
894,485
894,537
561,708
561,667
368,315
368,204
368,296
368,217
368,613
368,317
368,509
368,870
131,667
509,441
131,568
131,400
725,55
725,487
711,829
711,851
711,708
711,400
561,161
561,829
131,708
195,763
79,400
195,777
474,864
474,333
751,151
751,58
204,224
61,496
517,602
517,682
169,745
891,117
891,86
183,315
183,185
441,103
441,396
441,48
441,315
255,720
255,897
807,617
255,624
807,864
866,682
195,628
194,347
188,234
188,408
188,26
188,239
48,443
604,443
60,757
60,396
5,541
5,604
383,252
383,77
194,49
315,604
315,60
224,5
185,5
807,897
255,617
474,624
217,396
39,457
39,527
522,777
522,628
522,763
366,777
366,763
29,777
29,763
39,646
488,151
488,527
437,443
437,224
437,613
317,757
317,823
317,48
255,333
317,437
488,891
39,891
317,183
799,296
217,204
217,441
763,777
763,628
646,58
39,86
613,185
613,183
457,496
613,604
457,646
457,751
799,420
799,48
527,457
217,60
527,751
851,161
145,628
527,61
505,656
530,656
573,656
656,861
285,656
656,700
656,694
656,673
436,656
164,656
305,656
637,656
656,83
246,656
490,656
415,656
656,781
42,656
428,656
222,656
131,656
656,789
339,656
661,886
49,661
497,661
661,790
465,661
661,828
659,725
659,828
169,659
659,687
610,656
656,896
656,810
656,725
511,656
656,838
267,656
441,656
379,656
656,68
646,891
434,656
374,656
10,656
219,656
656,871
274,656
452,656
646,656
45,655
410,651
656,727
400,651
568,651
651,840
651,727
650,828
65,70
463,649
649,828
614,661
646,86
651,708
571,656
656,828
225,656
336,656
432,656
656,888
656,855
50,656
57,656
656,96
27,656
656,785
656,696
627,656
107,656
656,817
381,656
562,656
195,656
376,656
366,656
656,692
501,656
603,656
661,701
530,666
408,661
189,666
502,666
211,666
666,79
513,666
666,774
666,810
511,666
666,838
532,666
20,666
666,870
666,816
253,666
436,666
57,666
573,666
666,673
666,83
667,86
666,858
488,667
6,667
614,671
527,646
194,671
501,667
667,696
555,667
452,667
240,667
274,667
381,667
667,894
663,667
667,810
667,725
667,767
667,90
244,667
667,828
527,667
117,667
666,888
246,666
627,666
145,666
160,666
202,666
666,692
581,666
666,769
218,666
578,666
666,869
274,666
633,666
240,666
666,871
58,666
117,666
473,663
663,727
168,661
661,839
366,666
29,666
376,666
221,666
558,666
490,666
666,861
479,666
666,700
285,666
603,666
166,666
505,666
661,671
432,666
388,666
107,666
637,666
349,666
193,666
428,666
381,666
562,666
666,817
305,666
260,646
515,635
646,894
456,633
1,633
10,633
480,633
375,633
47,633
633,653
219,633
633,828
633,844
162,633
633,727
39,633
633,891
58,633
633,86
61,633
633,646
6,633
487,633
25,632
633,810
633,767
194,635
635,726
472,635
635,727
634,699
139,634
633,733
416,633
633,830
633,894
485,633
221,633
381,633
501,633
633,786
581,633
633,696
633,882
55,633
633,774
63,676
617,63
63,829
452,627
274,627
562,627
381,627
627,817
260,625
485,625
625,894
267,625
537,625
625,663
625,830
441,625
204,625
625,757
48,625
604,625
625,823
5,625
627,633
627,729
628,828
295,628
63,711
63,708
400,63
628,720
511,628
628,774
561,628
628,856
628,681
635,886
628,692
501,628
628,786
225,628
581,628
221,628
555,628
274,628
452,628
628,727
628,882
481,635
497,635
635,94
640,96
339,640
57,640
50,640
401,640
246,640
388,640
505,640
571,640
603,640
336,640
640,693
432,640
640,704
164,640
585,640
549,640
193,640
640,821
640,816
517,640
217,640
640,799
416,646
267,646
646,830
646,767
646,810
487,646
646,809
646,727
646,755
479,640
646,696
225,646
640,740
623,640
383,640
55,640
382,640
153,640
267,640
640,830
646,692
646,663
637,640
616,640
633,640
640,86
639,727
637,896
637,727
240,637
637,871
452,637
555,637
381,637
221,637
637,817
562,637
511,637
637,838
239,635
635,903
26,635
671,886
555,640
452,640
606,640
640,727
434,640
27,640
640,855
490,640
133,640
640,861
166,640
558,640
640,858
349,640
221,640
195,640
366,640
376,640
640,763
29,640
628,640
202,640
640,882
640,696
562,640
635,671
55,692
671,766
7,810
7,767
532,7
7,838
416,7
185,7
613,7
7,757
429,7
385,7
253,7
694,7
432,7
133,7
549,7
573,7
616,7
428,7
50,7
169,7
68,7
322,7
381,700
20,704
704,838
225,702
702,79
701,94
174,701
614,701
635,701
510,701
701,848
701,828
701,727
219,701
700,828
274,700
700,871
555,700
633,700
562,700
20,700
7,821
339,7
505,7
270,7
668,7
269,7
7,828
240,7
274,7
7,871
452,7
555,7
610,699
451,697
513,697
697,896
55,697
697,774
697,840
20,697
697,894
230,697
7,727
202,7
581,7
501,7
7,785
107,7
603,7
627,7
530,7
479,7
164,7
336,7
415,7
562,704
193,7
436,7
693,7
490,7
7,888
401,7
7,817
221,7
376,7
366,7
7,700
452,704
633,704
555,704
714,828
501,711
581,711
692,711
225,711
711,882
711,786
240,711
711,871
555,711
562,711
221,711
711,817
381,711
260,711
537,711
711,894
485,711
487,711
219,714
714,810
379,714
167,714
668,720
720,727
125,720
720,758
720,882
260,720
416,720
485,720
720,871
711,810
240,720
410,72
72,780
72,79
568,72
541,72
540,72
716,764
324,715
715,898
633,720
697,870
711,767
493,711
381,708
537,708
708,830
416,708
260,708
485,708
230,708
267,708
708,810
708,828
23,708
372,708
395,708
496,708
527,708
707,727
219,706
253,704
115,704
562,708
708,817
221,708
274,708
711,828
34,711
219,711
710,711
670,711
58,711
39,711
496,711
711,751
711,727
61,711
710,727
448,71
708,71
71,727
134,708
708,882
708,786
202,708
452,708
488,711
510,671
128,697
50,697
685,828
617,682
494,682
682,828
125,682
219,682
561,682
131,682
568,682
161,682
682,93
682,881
446,682
600,682
682,879
132,682
119,682
682,797
644,682
441,685
139,682
335,685
173,687
541,625
692,725
692,869
582,692
692,727
219,692
334,692
170,692
171,69
211,687
333,687
255,687
687,733
687,82
687,871
633,687
687,692
687,828
687,889
685,696
451,682
359,682
516,682
555,68
221,68
68,817
532,68
676,702
277,676
676,711
667,676
219,676
383,673
673,828
10,673
52,673
555,673
673,871
240,673
452,673
381,673
562,673
452,68
240,68
506,68
55,680
186,682
531,682
118,682
682,71
63,682
343,682
682,904
326,682
487,681
692,767
681,794
555,681
452,681
680,696
501,680
555,680
633,680
452,680
680,725
680,810
125,681
692,774
487,692
692,810
505,697
246,697
42,697
697,821
434,697
697,861
349,697
490,697
637,697
381,697
697,817
562,697
697,763
195,697
160,697
628,697
522,697
697,882
692,697
697,700
697,888
603,697
697,855
27,697
558,697
428,697
573,697
697,83
673,697
616,697
57,697
549,697
697,786
697,96
571,697
530,697
479,697
285,697
305,697
107,697
388,697
697,781
164,697
585,697
693,697
581,697
521,697
555,694
694,871
240,694
381,694
562,694
694,817
693,828
693,727
693,871
274,693
555,693
240,693
381,693
221,693
260,692
692,894
537,692
663,692
416,692
694,727
128,694
696,828
696,727
697,727
452,697
240,697
274,697
555,697
485,696
663,696
696,894
267,696
352,697
696,830
696,725
55,696
696,810
696,767
487,696
696,774
219,696
141,696
395,696
260,696
296,625
62,696
60,625
151,562
562,6
447,561
202,561
561,696
501,561
561,882
225,561
561,786
561,633
240,561
452,561
561,871
555,561
221,561
381,561
260,561
561,894
561,663
39,562
230,561
562,646
562,810
219,564
383,564
498,563
485,562
230,562
267,562
537,562
562,894
562,663
416,562
562,692
202,562
562,882
562,696
562,85
562,579
562,828
219,562
562,727
562,774
267,561
416,561
561,725
274,558
558,633
558,871
558,562
381,558
511,558
557,828
555,735
513,555
555,623
555,717
267,555
537,555
416,555
555,894
555,663
260,555
230,555
555,562
452,558
452,56
240,56
230,56
55,561
561,767
137,561
561,688
264,561
39,561
457,561
488,561
561,891
564,727
552,560
560,828
56,727
495,56
56,692
202,56
56,882
225,56
56,696
267,56
375,560
381,555
457,568
117,568
501,58
578,828
118,577
516,577
409,577
577,634
577,610
320,577
212,577
219,576
575,768
416,575
575,581
575,767
575,774
575,725
573,633
555,573
381,573
58,692
573,817
225,58
58,774
20,585
581,663
230,581
416,581
267,581
581,774
581,767
581,810
219,581
581,828
581,727
58,61
58,830
485,58
260,58
267,58
230,58
416,58
58,767
58,727
221,573
562,573
511,573
568,882
568,871
240,568
568,633
221,568
381,568
416,568
568,663
537,568
267,568
474,568
568,767
568,810
23,568
219,568
568,828
568,727
567,568
496,568
202,568
568,696
501,568
568,711
573,838
429,571
571,710
219,571
240,571
555,571
562,571
381,571
571,817
568,61
511,571
57,633
240,57
274,57
452,57
381,57
562,57
532,57
569,644
568,667
449,57
555,692
555,581
225,555
219,55
452,549
549,555
381,549
549,562
511,549
547,727
524,544
543,828
541,774
487,541
541,696
541,692
501,541
541,830
541,865
541,828
381,541
541,817
55,828
452,541
55,727
416,55
550,697
391,550
550,7
550,875
130,550
106,550
196,550
14,550
550,890
117,550
527,550
550,891
39,550
457,550
485,55
537,55
55,894
55,830
55,663
267,55
240,541
541,871
535,727
221,530
219,529
528,727
485,527
416,527
527,830
230,527
527,663
527,767
527,810
487,527
527,55
527,828
527,727
527,696
527,882
527,692
527,786
721,828
530,562
530,555
530,871
274,530
169,535
532,55
487,532
452,532
532,871
532,727
532,868
532,828
520,532
550,854
451,531
482,531
216,531
335,531
219,531
531,844
530,767
219,530
452,530
240,530
139,531
550,727
550,828
439,550
527,555
457,555
555,646
555,751
488,553
175,553
553,871
553,745
202,551
551,696
219,551
532,550
230,550
416,550
267,550
550,830
485,550
550,870
550,823
555,6
496,555
488,555
39,555
501,555
555,696
555,882
202,555
55,555
555,774
555,725
555,713
555,869
48,550
135,555
425,555
365,555
555,755
555,727
406,555
555,828
125,555
219,555
555,58
467,555
381,585
296,550
183,550
550,708
550,851
335,550
550,829
550,79
550,667
550,777
160,550
195,550
550,763
366,550
376,550
29,550
522,550
240,550
550,871
452,550
498,550
4,550
131,550
550,711
550,562
550,817
5,550
398,550
209,550
441,550
437,550
550,613
368,550
317,550
550,581
550,604
202,550
550,696
550,692
550,786
550,882
55,550
550,725
550,774
550,810
221,550
225,550
562,585
585,871
452,585
391,62
117,62
62,891
6,62
62,751
457,62
62,86
205,617
17,617
423,617
570,617
202,617
617,696
225,617
617,882
501,617
617,725
617,767
617,830
14,62
416,617
62,7
106,62
568,62
131,62
62,79
62,667
160,62
195,62
145,62
29,62
522,62
366,62
62,871
274,62
452,62
62,633
62,727
62,640
62,836
281,62
62,697
130,62
555,617
617,871
616,723
613,663
230,613
219,613
613,828
280,613
527,613
613,817
221,613
452,613
561,613
613,851
131,613
335,613
612,696
355,611
139,610
45,610
476,610
448,610
260,613
267,613
613,894
225,613
274,616
452,616
555,616
616,871
381,616
614,848
466,614
614,876
26,614
335,62
408,614
614,790
474,613
613,774
202,613
613,692
613,696
613,786
581,613
501,613
188,614
562,62
487,62
62,767
625,628
522,625
625,777
366,625
555,625
625,871
625,633
452,625
341,625
625,828
14,625
625,697
130,625
625,875
625,656
625,666
391,625
625,7
625,640
376,625
160,625
625,79
625,667
625,799
209,625
396,625
625,882
225,625
581,625
202,625
625,692
625,696
625,891
625,786
625,810
625,725
625,767
487,625
625,817
562,625
335,625
625,711
625,851
501,625
610,727
39,625
117,625
260,62
398,62
443,62
396,62
224,62
62,799
185,62
368,62
296,62
315,62
48,62
209,62
60,62
62,692
581,62
62,882
501,62
62,786
62,810
230,62
62,663
620,715
125,622
61,625
527,625
625,751
584,624
486,624
202,624
581,624
624,882
624,692
457,625
624,786
501,624
624,82
