source,target
571,133
571,305
571,336
571,616
571,401
571,432
571,434
571,436
571,479
571,490
571,505
571,57
571,573
549,785
571,585
571,627
107,57
571,700
571,704
571,785
571,83
571,858
571,96
107,133
571,673
571,42
107,305
107,42
107,432
107,434
107,436
107,479
107,490
107,505
107,336
107,401
861,673
107,573
107,616
107,627
107,673
107,68
107,700
107,704
107,785
107,83
107,858
133,505
133,57
133,336
133,401
133,42
133,432
133,434
133,436
133,479
133,490
107,96
571,68
133,573
133,96
133,616
133,627
133,673
133,68
133,700
133,704
133,785
133,83
107,585
133,585
305,336
305,401
305,42
305,432
305,434
305,436
305,479
305,490
133,858
305,505
305,57
305,573
305,627
305,673
305,68
305,700
305,704
305,785
305,83
401,573
305,616
305,858
336,42
336,432
336,434
336,436
336,479
336,490
336,505
305,96
336,401
401,585
336,57
336,585
336,627
336,673
336,68
336,700
336,704
336,785
336,83
336,858
336,573
336,96
401,432
401,434
401,436
401,479
401,490
401,505
401,57
336,616
401,42
861,627
401,616
42,704
401,68
401,704
401,785
401,83
401,858
401,96
407,303
42,673
401,673
42,432
42,479
42,490
42,505
42,57
42,573
42,585
42,616
42,434
42,436
401,627
42,627
305,585
42,785
42,83
42,858
42,96
432,434
432,436
432,479
42,700
42,68
432,490
432,573
432,585
432,616
432,627
432,673
781,693
432,68
432,505
432,57
879,359
637,549
119,569
432,96
434,436
434,479
434,490
434,505
434,57
434,573
479,585
434,585
434,627
434,673
434,68
434,700
434,704
434,785
434,83
434,858
432,858
434,96
436,479
436,490
436,57
436,573
436,585
436,616
436,627
436,673
436,68
436,700
434,616
436,704
436,83
436,858
436,96
479,490
479,505
479,57
479,573
436,505
436,785
479,616
479,627
479,673
479,68
479,700
479,704
479,785
479,83
479,858
479,96
490,505
490,83
490,858
490,585
490,616
490,627
490,673
490,68
490,700
490,704
490,785
490,57
57,700
490,96
505,83
505,573
505,585
505,616
505,627
505,673
505,68
505,700
505,704
57,704
505,57
505,858
505,96
57,573
57,585
57,616
57,627
57,673
57,68
505,785
490,573
57,785
68,96
57,96
573,585
573,616
573,627
573,673
573,68
573,700
627,96
573,704
573,83
573,858
573,96
585,616
585,627
585,673
585,68
585,700
57,858
585,704
585,785
585,83
585,96
616,627
616,673
616,68
616,700
616,704
616,785
616,83
573,785
616,858
627,673
627,68
627,700
627,704
627,785
627,83
627,858
585,858
616,96
673,68
673,700
673,704
673,785
673,83
673,858
673,96
68,700
68,704
68,785
68,83
704,96
785,83
700,704
700,785
700,83
700,858
700,96
704,785
704,83
704,858
68,858
368,296
785,858
368,730
83,858
83,96
858,96
131,400
131,708
131,568
131,851
368,398
57,83
785,96
368,870
368,509
368,317
368,437
368,799
368,613
368,441
368,183
368,209
368,420
368,204
368,224
368,60
368,604
368,48
368,396
368,443
368,541
368,823
160,628
368,757
400,161
774,487
160,376
160,195
160,29
160,366
160,522
160,145
368,315
160,763
160,777
398,204
376,366
376,522
376,145
376,763
376,628
376,777
398,209
376,195
400,667
398,730
398,437
398,799
398,613
398,217
398,441
398,183
398,420
398,870
398,509
145,628
398,224
398,604
398,396
398,443
398,103
398,541
398,823
398,757
209,730
209,870
209,224
209,315
209,437
209,799
209,613
209,217
209,441
209,296
209,420
209,185
209,509
376,29
209,60
730,613
209,396
209,443
209,541
209,823
730,870
730,509
730,317
730,437
398,60
209,604
730,217
730,296
730,420
730,204
730,315
730,5
730,48
730,541
730,799
708,568
708,851
708,829
870,437
870,441
870,183
870,296
870,185
870,5
870,103
437,217
870,317
568,851
487,55
6,488
6,39
6,527
6,457
6,646
6,891
568,829
667,161
437,441
6,61
6,86
6,151
6,496
509,317
509,799
509,315
509,5
195,29
195,366
6,751
195,522
195,628
195,777
317,217
317,183
317,296
317,315
317,5
6,58
195,145
145,763
437,183
522,628
437,60
488,39
488,527
488,457
488,891
488,61
488,86
366,763
437,224
488,58
29,366
29,522
29,145
29,763
29,628
29,777
366,522
488,117
488,496
437,185
366,145
870,509
39,527
39,457
39,646
39,891
39,61
39,751
39,496
522,763
522,145
799,613
527,646
527,891
527,86
527,58
527,151
527,117
527,496
799,48
527,457
209,317
145,777
26,559
511,20
457,646
457,58
457,117
613,420
613,204
613,604
420,604
613,48
646,86
646,151
217,185
217,103
255,474
255,807
255,56
255,333
511,532
255,617
255,624
255,864
441,60
441,396
628,777
183,185
183,103
891,61
891,751
169,383
613,757
169,745
169,252
296,5
517,866
517,842
517,602
61,751
420,204
441,224
169,77
420,757
204,48
474,807
474,56
474,333
474,624
474,864
474,720
807,56
807,333
807,617
383,77
383,687
866,682
866,602
86,151
58,117
185,103
224,396
224,443
383,745
807,897
188,481
604,541
188,49
604,757
188,194
188,239
188,243
188,26
188,347
188,364
188,408
188,497
604,823
188,515
188,790
188,876
188,886
188,726
188,168
188,234
188,433
188,472
866,842
188,614
239,472
188,671
188,903
188,94
188,174
188,466
188,510
188,701
188,738
194,661
188,766
188,848
188,872
188,559
194,239
194,243
194,26
194,347
194,408
194,472
194,49
194,515
432,785
194,790
194,876
194,886
194,726
194,168
194,234
194,433
194,364
194,481
194,614
194,635
194,671
194,903
194,94
194,174
194,466
194,510
194,497
188,839
194,701
194,738
239,433
194,839
194,848
194,872
194,559
239,243
239,26
239,347
239,497
239,364
239,49
239,515
239,790
239,876
239,886
239,726
239,168
239,234
239,408
243,49
188,635
243,472
194,766
239,635
239,671
239,903
239,94
239,174
239,466
239,510
239,738
239,661
239,701
239,766
239,839
239,559
243,26
243,347
243,364
243,408
239,614
243,515
243,790
243,876
243,726
243,168
243,234
243,433
243,481
243,497
243,614
243,839
243,635
243,903
243,94
243,174
243,466
243,510
243,661
243,701
243,738
243,886
243,766
243,848
26,671
26,347
26,364
26,408
26,472
26,49
26,515
26,790
243,872
243,671
26,876
26,168
26,234
26,433
26,481
26,497
26,614
26,635
26,886
26,726
511,838
26,903
26,174
26,466
26,510
26,661
26,701
26,738
26,766
26,839
26,848
347,726
347,168
347,364
347,408
347,472
347,49
347,515
347,790
347,876
347,886
26,872
243,559
347,234
347,510
347,481
347,497
347,614
347,635
347,671
347,903
347,94
347,174
26,94
347,433
347,701
347,738
347,766
347,839
347,848
347,872
347,559
364,408
347,466
364,472
364,49
364,515
364,886
364,726
364,168
364,234
364,433
364,481
364,497
408,671
364,876
364,614
364,903
364,94
364,174
364,466
364,510
364,661
364,701
364,635
364,671
408,903
364,738
364,839
364,872
364,559
396,443
408,472
408,49
408,515
408,790
408,876
364,766
408,886
408,168
408,234
408,433
408,481
408,497
408,614
408,635
364,848
408,726
49,701
408,466
472,510
408,738
408,766
408,872
408,559
472,49
472,515
472,790
472,94
408,661
472,876
472,168
472,234
472,433
472,497
472,614
472,635
472,671
472,886
472,726
408,510
472,903
364,790
472,661
472,738
472,839
472,848
472,559
49,515
49,790
472,466
472,174
49,876
49,168
49,234
49,433
49,481
49,497
49,614
49,466
49,886
49,726
432,83
239,481
515,790
515,886
515,726
515,168
515,234
515,433
515,481
515,614
886,168
515,635
515,903
515,94
515,174
515,701
515,839
515,848
745,252
790,876
515,876
790,886
790,726
790,168
790,433
790,481
790,614
790,671
790,701
790,766
790,872
876,886
515,671
876,726
876,481
876,497
876,614
876,701
876,766
876,872
886,726
790,234
876,168
886,234
886,497
886,635
886,903
886,466
886,510
886,661
886,738
886,559
842,682
838,532
904,126
904,228
56,624
56,897
56,720
333,864
904,326
904,410
904,332
904,297
838,20
326,126
904,343
904,393
904,214
904,676
904,651
904,72
904,765
904,450
904,525
904,721
326,228
904,63
904,44
904,607
904,268
904,684
617,897
617,720
326,410
326,297
904,122
56,617
326,676
635,174
326,739
326,122
326,44
326,607
326,702
532,20
541,823
433,848
726,234
726,497
726,635
726,671
726,903
726,94
726,174
726,466
726,510
326,121
726,661
77,687
168,433
168,614
168,701
168,766
168,872
234,497
234,635
234,903
234,466
726,433
234,510
234,738
234,559
433,481
433,635
433,671
433,94
433,839
168,481
234,661
481,701
497,466
497,510
497,661
497,738
497,559
614,701
614,766
614,872
635,671
635,903
903,661
94,174
635,839
635,848
671,94
671,174
671,839
671,848
903,94
903,174
635,94
577,342
94,839
701,872
174,839
174,848
466,510
466,661
466,738
466,559
510,661
510,738
326,651
94,848
738,559
766,872
839,848
577,119
577,476
577,118
577,45
577,610
701,766
577,531
577,448
577,502
577,797
577,879
577,634
577,171
577,377
577,409
577,412
577,359
577,482
577,644
577,71
577,186
577,208
577,512
577,404
577,740
577,778
577,216
577,238
577,373
119,139
577,902
577,427
577,69
577,569
577,831
119,476
119,118
577,655
577,516
119,45
119,257
119,531
119,448
119,502
119,451
119,797
119,132
119,610
119,342
346,893
119,634
119,377
119,412
119,482
119,780
119,740
119,778
119,231
119,814
52,840
119,409
119,427
410,332
410,214
410,121
410,226
410,397
410,393
49,766
410,783
119,811
577,814
52,35
119,171
52,153
52,307
180,192
180,242
180,263
180,318
180,33
52,115
52,89
180,346
180,583
180,59
180,600
180,78
180,787
180,827
180,874
180,446
180,491
180,881
180,893
180,93
192,318
192,33
192,346
192,446
192,491
192,583
192,59
263,600
192,263
192,600
192,827
192,874
192,881
192,893
192,93
242,263
242,318
192,78
192,787
263,78
242,33
242,446
242,583
242,59
242,600
242,78
242,787
242,827
242,874
242,881
242,346
242,893
263,318
263,33
263,346
263,446
263,491
263,583
263,59
242,491
242,93
346,881
263,787
33,59
263,881
263,893
263,93
318,33
318,346
318,446
318,491
33,446
263,874
318,583
318,78
318,787
318,827
318,874
318,881
318,893
318,93
318,59
318,600
263,827
33,346
192,242
33,600
33,78
33,787
33,827
33,874
33,881
33,893
33,583
33,491
33,93
346,583
346,59
346,600
346,78
346,787
346,827
346,874
346,446
346,491
346,93
52,350
622,808
379,345
379,429
379,222
379,155
379,553
379,564
379,789
491,78
446,491
446,59
446,600
446,78
446,787
446,827
446,874
446,881
446,893
379,76
446,93
476,118
476,45
476,257
476,448
476,132
476,266
476,634
476,699
476,482
476,516
446,583
476,208
476,373
476,499
476,69
476,831
491,583
491,59
491,600
476,610
476,404
491,787
491,827
491,874
491,881
491,893
491,93
583,59
583,600
583,78
583,787
583,827
59,893
59,93
583,893
583,93
59,600
59,78
59,787
59,827
59,874
59,881
583,874
827,893
600,78
78,893
600,827
600,874
600,881
600,893
600,93
78,787
78,827
78,874
827,93
600,787
78,93
787,827
787,874
787,881
787,893
787,93
827,874
827,881
78,881
583,881
874,881
228,417
881,893
881,93
893,93
392,292
392,385
392,659
392,535
610,879
392,845
118,132
118,266
118,699
118,622
118,71
118,404
118,499
45,342
874,93
45,412
45,644
45,186
45,238
49,872
45,512
45,655
45,380
46,173
46,889
896,513
118,257
896,623
332,739
76,51
76,167
76,235
297,685
610,531
610,502
610,216
322,612
342,208
342,69
345,337
345,179
126,63
126,783
253,816
253,128
253,729
228,343
228,72
35,840
35,89
257,699
257,516
257,71
257,373
257,831
343,316
343,721
343,684
228,316
448,451
35,115
531,359
35,382
414,680
429,284
429,8
429,575
531,216
531,797
531,879
874,893
35,153
840,89
840,115
840,350
89,153
89,307
89,382
284,210
284,768
531,780
448,377
45,409
502,451
502,139
502,778
502,231
502,811
51,477
8,223
167,714
214,226
421,273
421,82
216,902
451,139
451,744
451,811
676,702
681,348
797,902
337,21
214,268
216,644
651,765
153,382
765,450
765,596
879,780
115,350
132,266
132,622
132,808
139,744
634,427
72,417
179,761
235,367
266,622
266,808
367,508
450,525
450,596
634,171
153,307
22,709
379,392
409,512
412,186
412,655
412,380
435,0
435,743
435,859
435,863
0,859
0,190
482,740
739,397
768,430
186,380
249,187
397,685
249,654
448,744
273,82
644,238
211,856
0,863
110,422
276,551
404,499
733,100
740,569
778,231
832,233
832,796
110,390
377,814
0,41
189,742
189,843
189,142
189,363
189,833
22,314
22,402
22,464
110,40
265,205
435,190
470,536
390,40
390,422
40,422
402,464
402,709
464,709
73,294
645,820
314,709
735,649
742,444
742,833
843,363
97,731
97,834
109,178
134,503
742,843
742,142
743,746
190,743
201,371
31,354
31,835
314,402
31,892
277,899
310,619
354,835
354,892
190,746
38,899
455,469
455,492
455,771
468,236
468,650
494,546
528,621
277,38
386,241
835,892
386,80
157,475
100,737
187,654
275,717
328,66
328,695
356,88
363,444
413,143
111,853
101,95
820,657
64,824
64,852
66,695
824,852
665,850
863,41
67,887
114,387
146,75
447,629
206,471
163,798
314,464
158,419
2,792
227,54
245,329
148,734
247,857
278,642
159,301
298,664
319,384
369,592
424,608
484,618
256,677
283,784
548,669
0,828
1,448
1,727
10,20
10,240
10,335
10,487
10,452
10,513
10,656
101,727
103,225
10,727
10,99
10,415
103,562
105,209
103,416
103,550
103,692
103,727
103,501
103,807
103,810
103,829
106,193
103,894
104,727
106,107
106,129
106,142
106,145
103,487
103,230
102,270
106,571
106,195
106,416
106,20
106,221
106,240
106,246
106,261
106,289
106,432
106,322
106,336
103,817
106,381
106,339
106,349
106,366
106,376
106,325
106,166
106,434
106,574
106,581
106,550
106,452
106,479
106,490
106,50
106,505
106,436
106,517
106,555
106,197
106,558
106,561
106,564
106,567
106,573
106,522
117,725
107,381
106,603
106,786
106,62
106,627
106,628
106,633
106,637
106,663
106,673
106,68
106,693
106,694
106,696
106,700
106,714
106,725
106,81
106,815
106,817
107,196
106,828
106,829
106,821
106,838
106,415
106,855
106,858
106,785
106,877
107,240
106,89
106,92
106,96
106,99
107,130
107,14
106,888
106,585
107,221
117,260
107,640
107,656
107,666
107,697
107,7
107,836
107,875
107,890
109,197
109,501
11,247
11,555
110,682
112,441
113,875
115,131
115,133
115,27
115,871
117,196
117,197
117,202
117,204
117,209
117,221
117,225
106,597
117,267
117,407
117,461
117,605
117,62
117,625
117,666
117,667
107,391
117,696
125,24
130,285
117,817
117,870
117,882
118,517
118,682
118,755
118,842
118,866
120,97
121,568
121,645
121,708
121,797
121,829
126,219
117,81
122,599
122,667
123,828
125,198
125,219
125,221
125,368
125,513
125,517
125,602
126,682
126,667
125,700
125,727
125,797
125,828
126,161
126,202
124,562
125,667
125,561
129,60
129,335
126,828
126,899
127,44
128,349
128,511
128,633
128,838
128,875
129,130
129,145
129,185
106,882
129,196
129,197
129,202
126,79
129,219
129,230
129,274
129,368
129,383
129,39
129,391
129,398
129,400
129,485
129,452
126,708
129,537
129,555
129,561
129,562
129,568
129,581
129,312
129,488
117,786
129,628
129,656
129,86
129,663
129,666
129,692
129,696
129,697
129,708
129,730
129,751
129,763
129,775
129,786
129,79
129,815
129,828
129,864
129,870
129,871
13,315
13,197
129,894
13,130
13,14
13,145
13,160
13,183
129,836
13,195
13,335
13,217
13,225
13,240
13,260
13,274
13,296
13,204
13,333
13,366
129,640
13,727
13,420
13,441
13,457
13,48
13,501
13,522
13,730
13,555
13,568
13,646
13,663
13,683
13,696
13,720
13,725
13,562
117,728
13,775
130,274
130,195
13,823
13,828
13,86
13,871
13,99
130,145
13,810
130,193
13,376
130,211
130,221
130,222
130,240
130,267
130,27
130,202
130,349
130,799
130,376
130,550
130,532
130,381
130,388
130,398
130,415
130,428
130,432
130,441
130,442
130,452
130,457
130,50
130,501
130,505
130,555
130,562
130,727
130,722
131,555
130,646
130,57
130,571
130,573
130,616
130,62
130,517
130,625
130,663
130,775
130,68
130,692
130,693
366,745
130,700
130,628
131,581
130,522
130,781
131,202
131,185
130,786
130,81
130,815
130,817
130,828
130,83
130,840
130,855
130,871
130,877
130,882
130,888
130,96
131,204
131,209
131,5
131,461
131,550
131,343
131,219
131,221
131,230
131,260
131,267
130,728
131,274
131,407
130,785
131,410
131,437
131,442
131,443
131,452
131,303
130,99
131,597
14,195
131,727
131,60
131,604
131,62
131,633
131,640
131,663
131,682
131,728
131,830
131,767
131,774
131,786
131,797
131,81
161,45
131,832
131,882
133,875
132,561
133,14
161,407
133,196
133,221
133,240
133,274
131,817
133,449
131,877
133,555
133,640
133,666
133,7
133,828
133,836
133,513
14,197
131,823
134,335
14,221
14,216
136,274
136,442
136,555
136,774
136,828
137,555
138,452
139,332
139,448
139,667
139,682
139,708
14,166
14,225
14,253
14,513
14,511
134,568
14,415
14,29
14,305
14,325
14,376
14,381
133,896
14,388
14,42
135,828
14,434
14,479
14,50
14,501
14,502
14,401
14,530
14,541
14,550
14,571
14,573
14,581
14,597
14,603
14,605
14,616
14,62
14,625
14,628
14,637
14,673
14,692
14,694
14,700
14,722
14,724
14,725
14,728
14,781
14,785
14,815
14,817
14,828
14,83
14,861
145,169
14,888
14,896
14,96
14,99
141,415
141,612
144,197
144,276
145,193
14,877
145,211
148,308
145,221
145,225
145,240
145,261
145,279
145,281
145,295
145,325
145,381
145,383
145,452
145,48
145,597
145,625
145,633
145,666
145,727
145,728
145,775
145,781
145,81
145,828
145,871
145,882
145,896
147,701
151,325
149,219
15,775
150,219
151,225
151,230
151,261
151,267
151,303
145,219
14,558
151,381
151,452
152,785
151,485
151,501
151,555
151,568
151,597
151,663
151,667
151,708
151,725
151,810
151,817
151,828
151,871
151,877
153,274
153,596
153,697
160,325
156,727
154,160
155,240
155,555
155,568
155,727
155,767
151,882
155,871
160,401
160,173
160,197
160,219
160,225
160,240
160,261
16,481
160,362
160,407
151,407
160,775
160,501
160,509
160,525
160,550
160,581
160,597
160,786
160,625
160,666
160,678
160,692
160,694
160,727
160,728
160,774
160,633
130,366
160,815
161,326
161,221
160,866
160,871
160,877
160,882
160,99
161,183
160,828
161,202
160,442
161,230
161,261
161,297
161,303
161,307
161,317
161,228
161,457
169,889
202,61
161,537
161,562
161,613
161,663
161,682
161,727
161,730
161,751
161,86
161,870
162,230
164,196
164,219
164,221
166,391
161,527
164,240
164,274
164,452
164,640
164,656
164,697
164,7
164,727
164,836
164,871
166,666
166,640
166,195
166,196
166,219
166,240
166,281
166,381
164,555
164,875
164,633
169,640
169,240
166,817
166,836
166,871
166,875
166,890
167,219
167,281
167,487
167,51
167,564
167,581
167,761
167,775
167,786
183,696
166,7
167,99
169,197
169,223
169,276
169,292
169,322
169,333
169,337
169,421
169,46
169,452
166,697
169,487
169,501
169,508
169,535
169,55
169,633
169,225
169,474
183,79
164,838
169,659
169,725
169,76
169,774
169,775
169,777
