source,target
160,376
700,96
704,83
704,858
704,96
785,83
785,858
785,96
83,858
83,96
858,96
368,398
368,209
704,785
673,83
160,195
160,366
160,522
160,145
376,195
376,29
376,366
376,522
376,145
398,209
398,730
209,730
6,488
6,39
195,29
195,366
195,522
195,145
488,39
29,366
29,522
29,145
366,522
366,145
522,145
511,838
511,532
368,730
511,20
255,474
255,807
532,20
169,383
517,866
517,842
474,807
474,56
807,56
866,842
188,194
838,532
838,20
904,326
577,119
180,600
52,35
180,192
180,242
180,263
180,318
180,33
180,346
180,446
180,491
180,583
180,59
180,78
673,785
180,787
242,346
255,56
180,874
180,881
180,893
180,93
192,242
192,263
192,318
192,33
192,346
192,446
192,491
192,583
192,59
192,600
192,78
192,787
192,827
192,874
192,881
192,893
192,93
242,263
242,318
242,33
180,827
242,491
505,627
273,82
242,600
242,78
242,787
242,827
242,874
242,881
242,893
242,93
263,318
263,33
263,346
263,446
263,491
263,583
263,59
263,600
263,78
263,787
263,827
263,874
263,881
263,893
263,93
318,33
318,346
318,446
318,491
318,583
318,59
318,600
318,78
318,787
318,827
318,874
318,881
318,893
318,93
33,346
33,446
33,491
33,583
33,59
33,600
33,78
33,787
33,827
33,874
33,881
33,893
33,93
346,446
346,491
346,583
346,59
346,600
346,78
346,787
346,827
242,583
346,881
346,893
346,93
379,392
446,491
446,583
446,59
446,600
446,78
446,787
446,827
446,874
446,881
446,893
446,93
491,583
491,59
491,600
491,78
491,787
491,827
491,874
491,881
491,893
491,93
583,59
583,600
583,78
583,787
583,827
583,874
583,881
583,893
583,93
59,600
59,78
59,787
59,827
59,874
59,881
59,893
59,93
600,78
600,787
600,827
600,874
600,881
600,893
600,93
78,787
78,827
78,874
78,881
346,874
78,93
787,827
787,874
787,881
787,893
787,93
827,874
827,881
827,893
827,93
874,881
874,893
874,93
881,893
893,93
46,173
896,513
322,612
253,816
414,680
681,348
421,273
421,82
211,856
435,0
435,190
249,187
97,731
242,59
0,190
78,893
276,551
733,100
832,233
110,390
110,40
110,422
189,742
189,843
22,314
22,402
22,464
22,709
314,402
314,464
314,709
390,40
390,422
40,422
402,464
402,709
464,709
73,294
735,649
742,843
249,654
109,178
265,205
201,371
277,38
277,899
31,354
31,835
31,892
310,619
354,835
354,892
38,899
386,241
455,469
468,236
494,546
528,621
645,820
835,892
275,717
328,66
328,695
356,88
413,143
447,629
134,503
470,536
64,824
64,852
187,654
665,850
824,852
101,95
66,695
67,887
111,853
114,387
146,75
157,475
158,419
159,301
163,798
2,792
206,471
148,734
298,664
369,592
319,384
484,618
283,784
548,669
424,608
256,677
247,857
245,329
227,54
278,642
416,537
239,243
79,400
79,708
810,487
663,485
663,537
335,568
230,485
767,487
767,55
830,485
335,667
230,537
267,485
335,851
894,485
267,537
260,537
894,537
509,217
368,204
131,400
561,667
561,829
335,161
561,161
711,400
711,708
711,851
711,829
561,708
725,487
131,708
131,568
131,667
368,870
368,509
368,317
368,613
368,217
368,296
725,55
416,485
730,437
368,5
400,568
400,667
400,851
774,55
160,763
160,628
376,763
376,628
376,777
398,870
398,317
398,799
398,613
209,870
209,509
209,420
509,441
209,103
209,185
368,823
730,799
730,296
509,437
368,541
730,441
730,204
730,224
730,60
730,103
730,823
708,568
708,161
368,315
870,509
870,799
870,217
870,183
870,420
568,829
667,851
667,829
6,61
6,117
870,317
335,400
488,151
474,333
39,457
39,527
317,437
217,396
195,777
317,183
317,48
317,823
437,613
437,224
437,443
488,527
488,891
29,763
29,777
366,763
366,777
522,763
522,628
317,757
522,777
39,891
217,441
39,86
209,757
527,751
851,161
799,296
527,61
527,457
799,48
799,420
457,646
145,628
457,751
457,496
613,183
613,185
613,604
646,58
763,628
39,646
217,204
217,60
60,757
255,333
474,624
255,624
255,897
255,720
441,315
441,48
441,396
441,103
183,185
183,315
891,86
891,117
169,745
517,682
517,602
61,496
204,224
751,58
751,151
474,864
807,617
807,864
194,49
5,541
807,897
866,682
185,5
224,5
315,60
315,604
383,77
383,252
195,628
5,604
255,617
604,443
48,443
188,239
188,26
188,408
188,234
194,347
195,763
60,396
194,876
763,777
239,903
56,897
26,472
243,94
76,223
26,510
347,515
347,886
364,168
396,541
408,790
472,433
472,701
49,726
49,497
49,466
515,559
790,481
790,635
842,602
56,720
56,333
333,617
614,766
333,720
904,228
904,343
904,63
904,214
904,525
904,316
904,417
904,702
326,676
903,872
326,268
326,684
326,783
77,687
481,614
481,848
497,671
497,174
333,624
635,738
56,864
174,661
119,71
577,257
52,382
577,476
577,139
577,45
119,610
119,531
119,171
577,499
577,342
119,512
410,332
410,126
410,596
410,685
52,89
52,153
97,834
379,76
392,210
379,292
76,345
392,789
379,430
476,118
476,448
476,879
476,377
476,69
476,831
392,429
326,410
392,535
379,167
118,186
45,216
45,451
45,482
896,623
510,839
173,889
332,297
118,502
297,72
577,780
610,634
840,307
342,238
342,902
342,808
342,811
345,51
345,8
345,575
345,179
126,765
253,729
257,797
343,121
343,739
35,840
429,284
429,385
531,699
531,404
284,714
284,477
448,266
450,397
676,450
435,743
63,651
8,235
8,155
167,337
167,367
214,607
216,569
840,115
451,778
297,122
714,768
816,128
115,350
132,409
179,222
235,659
367,21
367,564
797,516
450,44
451,132
596,226
699,359
155,508
171,622
226,393
377,412
409,644
435,859
435,41
435,746
482,655
482,814
508,553
516,208
71,427
208,740
553,845
0,743
525,721
659,761
0,863
699,231
644,373
189,444
832,796
189,833
733,737
499,744
742,142
742,363
843,142
843,363
843,444
190,859
238,380
455,771
386,80
469,492
444,833
863,41
859,746
243,364
468,650
743,863
820,657
555,700
555,261
555,391
555,221
555,381
555,696
555,882
555,550
555,562
555,786
555,7
555,656
555,581
555,225
555,817
555,697
555,416
555,894
555,640
555,230
555,130
555,810
555,260
555,597
555,890
555,14
555,767
555,875
555,325
555,815
555,335
555,81
555,281
555,129
555,830
555,625
555,68
555,775
555,246
555,166
555,694
555,821
555,13
555,193
555,558
555,549
555,603
555,285
555,339
555,349
555,428
555,530
555,785
555,637
555,781
555,106
555,571
555,616
555,855
555,485
555,490
555,107
555,133
555,401
555,432
555,627
555,434
555,479
555,505
555,711
555,537
555,57
555,573
555,585
555,436
555,83
555,317
555,768
555,541
555,667
555,96
555,303
555,398
555,209
555,730
555,511
555,708
555,487
555,527
555,509
555,195
555,437
555,488
555,55
555,568
555,799
555,613
555,617
555,693
555,807
555,255
555,628
555,829
555,161
555,296
555,624
555,61
555,86
555,457
555,58
555,117
555,315
555,60
555,604
555,420
555,858
555,532
871,855
555,253
555,864
555,52
555,720
555,46
555,896
555,173
555,823
555,76
555,889
555,414
555,284
555,167
555,681
555,222
555,211
555,513
555,77
555,73
452,130
452,786
555,649
452,221
452,381
452,882
452,817
452,562
555,294
452,692
555,845
452,697
452,581
452,225
452,550
452,261
452,836
452,391
555,861
452,558
452,196
452,799
452,728
452,666
452,7
452,99
452,325
452,14
452,640
452,663
452,62
452,281
452,597
452,890
452,767
452,830
452,129
452,855
452,246
452,861
452,656
452,442
452,711
452,877
452,388
452,694
452,821
452,230
452,13
562,855
452,894
452,781
452,888
452,285
452,339
452,637
452,415
452,267
452,81
452,27
452,858
452,83
452,785
452,107
452,133
452,305
452,336
452,96
452,401
452,479
452,505
452,537
452,57
452,573
452,585
452,627
452,407
452,527
452,39
452,366
452,50
452,549
452,568
452,400
452,774
452,160
452,398
452,522
452,209
452,870
452,667
452,571
452,487
452,6
452,509
452,55
452,708
452,625
452,646
871,501
452,613
452,751
452,763
452,217
452,441
452,628
452,161
452,169
452,420
452,807
452,56
452,58
452,117
452,315
452,496
452,333
452,617
452,8
452,680
452,197
452,392
452,103
452,823
452,757
452,864
452,687
452,60
452,52
452,46
452,777
452,896
452,173
452,322
452,513
452,414
452,252
452,443
452,838
452,210
871,106
871,625
871,261
452,733
452,275
452,717
871,381
871,197
871,817
871,692
871,786
871,391
871,202
871,697
871,581
871,225
871,562
871,550
871,894
871,461
452,211
452,477
871,890
871,656
871,7
871,325
871,79
871,129
871,810
871,728
871,767
452,128
871,875
871,267
871,335
871,81
871,663
871,485
221,627
240,737
871,745
871,888
871,877
871,388
871,694
871,821
871,442
871,603
871,781
871,285
871,571
871,428
871,530
871,637
871,693
871,305
871,401
871,131
871,96
871,777
871,57
871,42
871,432
871,436
871,479
871,490
871,861
871,505
871,573
871,336
871,585
871,627
871,673
871,785
871,83
871,537
871,164
871,27
871,303
871,457
871,511
871,145
871,376
871,398
871,209
871,708
871,613
871,870
871,509
871,195
871,317
871,437
871,29
871,366
871,39
871,6
871,617
871,443
871,383
871,400
871,774
871,61
871,646
871,763
871,255
871,441
871,496
871,183
871,891
871,420
871,160
871,474
871,86
871,224
871,117
871,829
871,799
871,823
240,349
871,513
871,20
871,687
871,897
871,379
871,720
871,173
871,76
871,414
240,202
871,429
871,8
871,681
871,235
240,381
240,767
240,697
240,550
240,260
240,7
240,261
240,130
240,625
240,106
240,197
240,656
240,696
240,666
240,581
240,325
240,14
240,79
240,810
240,663
240,62
240,99
240,786
240,597
240,230
240,875
240,725
240,267
240,815
240,81
240,281
240,894
240,164
240,855
240,877
240,861
240,388
240,694
240,415
240,442
240,603
240,711
240,693
240,549
240,774
871,711
240,505
240,133
240,305
240,401
240,407
240,42
240,160
240,434
240,573
240,166
240,627
240,704
240,83
240,858
240,131
240,479
871,527
240,376
240,209
240,29
240,667
240,487
240,6
240,509
240,195
240,317
240,55
240,366
240,613
240,522
240,799
240,527
240,851
240,145
221,325
240,646
240,217
240,103
240,86
240,255
240,441
240,183
240,169
240,751
240,474
240,511
240,866
240,763
240,60
240,443
240,745
240,56
240,617
240,624
240,383
240,457
240,532
240,541
221,882
221,696
240,52
240,720
240,392
240,429
240,89
221,692
240,284
240,681
240,421
240,714
240,235
240,128
240,535
240,386
240,51
240,870
221,786
221,7
240,77
221,836
221,391
221,202
221,697
221,225
221,501
221,99
221,550
221,130
240,823
221,625
221,106
221,196
221,197
221,666
221,261
221,14
221,79
221,568
221,640
221,815
221,810
221,728
221,597
221,830
221,230
221,694
221,875
221,335
221,388
221,281
221,129
221,561
221,855
221,485
221,267
221,711
221,13
221,571
240,708
221,339
221,193
221,415
221,442
221,603
221,781
221,107
221,888
221,530
221,821
221,693
221,861
221,166
221,246
221,50
221,285
871,725
221,725
221,42
221,6
221,487
221,57
221,585
221,616
452,68
221,68
221,437
221,700
221,83
221,858
221,96
221,303
221,400
221,774
221,708
221,704
221,336
221,488
221,204
221,434
221,511
221,55
221,29
221,366
221,522
221,799
221,751
221,527
221,646
221,505
221,628
221,183
221,829
221,61
221,420
221,145
452,700
696,261
221,151
221,117
221,604
221,443
221,823
221,757
633,696
633,882
633,786
633,325
633,550
633,261
633,836
633,625
633,106
633,196
633,562
633,870
633,14
633,728
633,260
633,597
633,767
633,830
633,230
633,875
633,267
633,197
633,335
633,81
633,416
633,129
633,775
633,855
633,485
633,877
633,810
633,694
633,415
633,603
633,42
633,888
633,339
633,349
633,428
633,530
633,637
633,432
633,164
633,27
633,50
633,549
633,571
633,133
633,305
633,401
633,246
633,815
633,436
633,708
633,858
633,490
633,537
633,57
633,585
633,616
633,627
633,479
633,704
633,781
633,400
633,160
633,376
633,398
633,209
633,730
633,96
274,781
274,888
633,509
633,195
633,317
633,55
633,29
633,366
633,522
633,799
633,145
633,420
633,511
633,457
633,646
633,441
633,628
633,161
633,527
633,6
633,58
633,117
633,745
633,56
633,333
633,624
633,103
633,77
633,897
633,891
633,35
633,414
633,680
633,8
633,222
633,292
633,385
633,508
633,224
633,73
633,310
633,356
274,79
274,696
274,882
274,817
274,562
274,786
274,581
274,810
274,501
274,625
7,673
274,196
274,197
274,656
274,7
274,325
274,550
633,667
274,728
274,603
274,129
274,890
274,830
274,230
274,875
274,267
274,815
274,260
274,335
274,381
274,775
274,485
274,877
274,821
274,193
274,415
274,894
274,339
381,646
381,603
274,861
274,164
274,166
274,27
274,549
274,107
274,305
274,68
274,407
274,432
274,434
274,436
274,616
274,627
274,673
274,693
274,133
381,625
274,704
274,400
274,160
274,376
274,730
274,870
274,568
274,6
274,527
274,785
274,195
274,317
274,437
274,55
274,522
274,799
274,83
274,509
274,851
274,145
274,430
274,613
274,646
274,255
274,628
274,161
274,891
274,169
274,624
274,296
274,496
274,5
274,48
274,396
274,745
274,56
562,485
274,151
274,858
274,532
274,823
274,864
274,252
274,253
274,51
274,167
274,21
274,477
274,541
274,659
274,735
274,294
274,413
381,696
381,786
381,391
381,550
274,511
274,487
274,530
381,106
381,99
381,640
381,810
381,663
381,728
381,62
381,260
381,597
381,890
381,767
381,230
381,267
381,815
381,335
381,81
381,281
381,416
381,246
381,197
381,775
381,485
381,725
381,877
381,388
381,694
381,193
381,415
381,129
381,781
381,888
381,349
381,530
381,637
381,693
381,861
381,166
381,561
633,322
381,50
381,317
381,133
381,305
381,407
381,42
381,432
381,434
381,436
381,785
381,479
381,573
381,616
381,673
381,68
381,700
381,704
381,656
381,537
381,549
381,83
381,131
381,368
381,774
381,376
381,870
381,667
381,487
381,6
381,96
381,437
381,488
381,55
381,39
381,799
381,851
381,457
381,613
381,571
221,86
381,183
381,891
696,61
381,396
381,169
381,204
381,474
381,58
381,185
381,496
381,60
381,617
696,697
381,20
381,757
381,414
381,612
696,550
696,836
696,230
696,767
696,204
696,420
696,640
696,625
696,106
696,197
696,656
696,817
696,666
696,325
696,810
696,663
696,728
696,62
696,260
696,597
696,99
696,562
696,391
696,875
696,509
696,667
696,568
696,129
696,894
696,561
696,725
696,317
696,877
696,537
696,303
696,400
696,774
696,160
696,398
696,209
696,558
696,474
696,296
696,161
696,267
696,335
696,145
696,437
696,29
696,366
696,522
696,169
696,799
696,851
696,457
696,81
696,217
696,255
696,183
696,829
696,527
696,730
882,416
882,281
882,656
696,60
696,807
696,866
696,185
696,117
696,315
696,496
696,5
696,604
696,103
696,48
696,396
696,443
696,56
696,864
696,173
882,625
882,836
221,185
696,551
696,322
696,332
696,8
696,167
696,210
696,333
696,211
696,649
696,252
882,817
882,562
882,391
882,697
882,550
696,276
696,617
696,624
882,197
882,561
882,7
882,597
882,99
882,325
882,640
882,79
882,711
882,810
882,62
882,890
882,894
882,830
882,230
882,267
882,815
882,728
882,461
882,667
882,730
882,666
221,224
882,303
882,725
882,877
882,13
882,442
882,870
882,50
882,131
882,368
882,485
882,400
882,774
882,160
882,376
882,407
882,487
882,195
882,317
882,488
882,55
882,366
882,522
882,527
882,457
882,613
882,441
882,807
882,829
882,891
882,296
882,61
882,420
882,751
882,255
817,558
882,86
882,185
882,224
882,117
882,5
882,604
882,48
882,443
882,682
882,474
882,617
882,823
882,897
882,392
882,173
882,429
882,680
882,21
882,58
882,659
817,692
817,391
817,62
817,225
817,501
817,550
817,261
817,836
817,130
817,260
817,625
817,656
817,666
817,14
817,640
817,79
817,810
817,728
817,197
882,333
817,597
817,193
817,855
817,830
817,875
817,335
817,81
817,281
817,894
817,767
817,561
817,202
817,711
817,877
817,388
817,694
817,821
817,13
817,485
882,437
817,888
817,693
817,42
817,861
817,164
817,27
817,50
817,571
817,305
817,339
817,407
817,68
817,479
817,490
817,505
817,537
817,57
817,573
817,432
817,585
817,700
817,217
817,708
817,83
817,858
817,131
817,303
817,400
817,376
817,785
817,730
817,704
817,509
817,317
817,437
817,799
817,527
817,613
817,487
381,161
817,255
817,183
562,225
817,296
817,420
817,751
817,58
817,151
817,185
562,501
817,5
817,823
817,896
817,322
817,414
562,692
562,786
562,581
817,838
817,441
562,130
562,561
562,663
562,197
562,7
562,99
562,325
562,14
562,640
562,106
562,810
817,891
562,597
562,890
562,230
562,875
562,267
562,416
562,728
274,106
225,210
130,428
692,99
562,781
501,763
562,821
562,13
562,193
562,415
562,558
562,603
562,285
562,107
562,349
562,428
562,530
562,693
562,305
562,401
562,209
562,398
692,79
562,627
562,407
562,42
562,432
562,434
562,490
562,164
562,505
562,673
