source,target
581,61
581,656
581,667
581,7
581,708
581,725
581,727
581,728
581,767
581,79
581,807
581,815
581,828
581,830
581,836
581,871
581,891
581,894
581,99
585,640
585,666
597,6
597,696
597,7
597,817
597,836
597,870
597,871
597,894
6,625
6,730
6,767
6,79
6,810
6,817
6,828
6,891
6,894
60,828
60,882
602,610
602,904
602,99
603,666
603,7
603,875
603,890
604,613
604,663
604,727
604,730
604,828
604,882
61,62
61,696
61,786
61,810
613,692
613,727
613,728
613,757
613,817
613,830
613,882
616,656
616,817
616,890
617,692
617,786
617,99
62,628
62,666
62,711
62,767
62,799
62,815
62,828
62,882
62,890
62,99
624,663
624,786
624,871
625,646
625,697
625,708
625,725
625,730
625,763
625,786
625,79
625,810
625,836
625,870
627,697
627,7
627,836
627,875
628,633
628,692
628,728
628,815
628,828
63,676
633,637
633,694
633,697
633,7
633,763
633,774
633,775
633,785
633,786
633,799
633,81
633,815
633,870
633,877
633,888
633,890
633,96
635,886
637,666
637,7
637,871
637,875
637,890
640,68
640,692
640,693
640,694
640,728
640,817
640,821
640,828
640,83
640,871
646,692
646,751
646,828
646,871
646,882
646,894
656,673
656,693
656,694
656,728
656,786
656,817
656,821
656,83
656,858
656,861
656,882
661,876
661,886
663,711
663,774
663,817
666,673
666,693
666,696
666,704
666,728
666,781
666,786
666,828
666,83
666,858
666,861
666,882
666,96
667,692
667,708
667,711
667,767
667,810
667,817
667,894
673,697
673,7
673,875
676,828
68,7
68,871
68,875
68,890
680,767
682,79
687,99
692,7
692,728
692,81
692,817
692,836
692,851
692,870
692,871
692,875
692,891
692,99
693,7
693,817
693,875
694,7
696,697
696,7
696,735
696,745
696,757
696,777
696,807
696,815
696,823
696,828
696,829
696,836
696,86
696,871
696,891
697,704
697,725
697,727
697,763
697,775
697,781
697,81
697,810
697,815
697,828
697,855
697,877
697,882
697,99
7,700
7,781
7,785
7,858
7,96
700,836
700,871
701,726
701,790
704,875
704,890
708,767
708,828
708,829
708,830
708,851
711,727
711,728
711,786
711,817
711,829
711,830
711,871
715,828
725,786
725,79
725,817
725,828
725,830
725,99
726,766
726,848
727,730
727,755
727,763
727,767
727,775
727,777
727,786
727,799
727,810
727,838
727,842
727,851
727,890
727,895
728,751
728,763
728,786
728,79
728,815
728,836
728,870
728,875
728,882
728,890
730,767
730,786
730,79
730,817
730,870
730,871
730,894
738,876
738,886
745,77
745,815
751,79
757,882
76,828
763,828
763,871
763,877
763,882
767,786
767,799
767,830
767,870
767,877
767,891
77,82
77,828
774,786
774,894
774,99
775,786
775,882
777,99
780,866
781,817
781,836
781,871
781,875
781,890
786,815
786,817
786,86
79,799
79,81
79,810
79,815
79,817
79,851
79,86
79,870
79,891
79,904
790,839
790,872
790,886
799,810
799,828
799,870
799,882
807,882
81,828
81,871
81,875
81,882
81,894
810,815
810,828
810,871
810,877
810,894
815,828
815,871
817,83
817,861
817,870
817,888
817,894
817,96
821,871
823,828
823,882
828,830
828,836
828,842
828,866
828,875
828,885
828,886
83,871
83,875
83,890
830,877
830,882
836,871
836,877
836,896
839,848
839,886
848,886
848,903
851,882
855,890
86,882
861,871
871,888
871,894
871,99
875,882
875,888
875,96
877,882
877,99
886,903
